"SubID"	"NA_1"	"NA_2"	"NA_3"	"NA_4"	"NA_5"	"NA_6"	"NA_7"	"NA_8"	"NA_9"	"NA_10"	"PA_1"	"PA_2"	"PA_3"	"PA_4"	"PA_5"	"PA_6"	"PA_7"	"PA_8"	"PA_9"	"PA_10"	"Anx_1"	"Anx_2"	"Anx_3"	"Dep_1"	"Dep_2"	"Dep_3"	"Discrim_1"	"Discrim_2"	"Discrim_3"	"Discrim_4"	"Discrim_5"	"Discrim_6"	"Discrim_7"	"DailyNews"	"Survey"	"SWLS_1"	"SWLS_2"	"SWLS_3"	"SWLS_4"	"SWLS_5"	"SWLS_6"	"SelfEsteem"	"MIL_1"	"MIL_2"	"MIL_3"	"MIL_4"	"MIL_5"	"MIL_6"	"MIL_7"	"MIL_8"	"MIL_9"	"MIL_10"	"MIL_11"	"MIL_12"	"MIL_13"	"MIL_14"	"MIL_15"	"MIL_16"	"Suprise_1"	"Suprise_2"	"Suprise_3"	"Surpise_4"	"DMIL_1"	"DMIL_2"	"NN_1"	"NN_2"	"NN_3"	"NN_4"	"NN_5"	"NN_6"	"NP_1"	"NP_2"	"NP_3"	"NP_4"	"NP_5"	"NP_6"	"OP_1"	"OP_2"	"OP_3"	"OP_4"	"OP_5"	"Date"	"Time"	"DayStudy.adj"	"DayWeek"	"NA_agg"	"PA_agg"	"Dep_agg"	"Anx_agg"
"1104"	1	1	4	1	2	1	1	1	1	1	2	1	1	4	4	4	4	5	5	3	3	4	3	1	1	1	0	0	0	0	0	0	0	2	"ExtendedProstalgia"	7	7	7	3	7	7	7	7	7	1	1	7	7	7	1	7	7	1	1	7	7	7	1	7	5	5	7	NA	NA	1	1	1	3	3	0	0	1	1	3	3	0	4	1	1	1	4	2020-11-08	2020-12-01 17:59:00	12	"Sunday"	1.4	3.3	3.33	1
"1012"	3	3	2	2	2	1	2	1	2	2	2	2	2	3	3	2	3	3	2	2	3	2	3	2	3	2	0	0	0	2	0	1	6	2	"ExtendedProstalgia"	6	6	6	3	5	4	2	3	3	5	5	6	5	4	2	2	2	6	6	2	2	6	6	2	7	7	2	NA	NA	4	4	4	4	4	4	4	4	4	4	4	4	2	3	3	3	2	2020-11-08	2020-12-01 18:00:00	12	"Sunday"	2	2.4	2.67	2.33
"1089"	1	1	1	1	1	2	1	1	1	1	4	1	3	1	3	3	4	1	3	3	1	2	1	1	1	1	0	0	0	0	0	0	4	3	"ExtendedProstalgia"	7	7	7	3	6	5	5	6	6	1	1	5	5	1	1	6	7	2	1	6	6	2	1	4	5	5	4	NA	NA	2	1	2	1	1	1	3	2	2	3	3	2	2	2	2	2	3	2020-11-08	2020-12-01 18:00:00	12	"Sunday"	1.1	2.6	1.33	1
"1037"	1	1	2	1	1	1	1	1	1	1	NA	4	5	4	4	5	2	5	5	3	2	2	2	1	1	1	0	0	0	2	0	2	10	5	"ExtendedProstalgia"	7	7	7	3	6	7	5	5	5	3	3	6	6	3	3	7	6	2	2	2	2	6	6	6	5	5	4	NA	NA	1	0	0	0	0	3	4	4	4	4	4	4	2	2	2	2	3	2020-11-08	2020-12-01 18:01:00	12	"Sunday"	1.1	4.11	2	1
"1001"	1	1	1	1	1	1	1	1	1	1	3	3	4	4	4	3	3	4	2	4	1	1	1	1	1	2	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	3	5	4	3	5	1	3	5	4	4	1	2	2	6	6	7	7	1	1	4	4	3	4	4	2	2	4	NA	NA	3	3	4	4	4	4	3	2	4	4	4	4	2	3	2	3	3	2020-11-08	2020-12-01 18:01:00	12	"Sunday"	1	3.4	1	1.33
"1045"	1	2	2	3	3	2	2	2	1	1	5	2	1	2	2	1	3	2	2	1	2	1	3	2	2	1	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	7	5	7	3	7	4	7	7	7	1	1	5	5	3	4	7	7	3	2	4	7	3	7	5	3	1	5	NA	NA	4	3	3	1	4	3	4	4	2	4	2	3	2	3	4	4	4	2020-11-08	2020-12-01 18:01:00	12	"Sunday"	1.9	2.1	2	1.67
"1063"	3	5	3	1	1	1	1	1	5	5	3	3	3	1	1	1	1	1	1	1	1	3	1	4	4	4	0	0	4	3	6	0	10	3	"ExtendedProstalgia"	1	1	1	3	1	1	1	1	1	7	7	1	1	7	7	1	1	7	7	1	1	7	7	2	7	7	1	NA	NA	4	4	4	4	4	4	3	4	4	4	4	4	1	4	4	4	1	2020-11-08	2020-12-01 18:02:00	12	"Sunday"	2.6	1.6	1.67	4
"1019"	1	1	2	1	1	1	1	1	2	1	3	1	4	1	4	1	3	3	3	3	1	1	1	1	1	1	0	0	0	0	0	0	3	1	"ExtendedProstalgia"	5	5	5	3	7	5	6	6	6	2	2	6	6	2	1	5	6	2	1	5	5	2	2	5	4	4	5	NA	NA	3	3	3	2	2	2	4	4	4	4	4	4	3	2	2	1	4	2020-11-08	2020-12-01 18:03:00	12	"Sunday"	1.2	2.6	1	1
"1091"	3	2	1	2	1	2	1	1	1	1	3	4	4	4	3	4	4	4	4	4	2	3	3	1	1	1	0	0	0	0	0	0	8	2	"ExtendedProstalgia"	6	6	5	3	5	6	2	6	6	2	2	5	5	3	3	5	6	5	2	6	6	2	2	4	5	5	1	NA	NA	0	0	0	0	0	0	4	3	3	4	4	2	2	2	2	2	3	2020-11-08	2020-12-01 18:03:00	12	"Sunday"	1.5	3.8	2.67	1
"1056"	2	4	2	2	2	3	4	5	2	2	1	4	3	1	1	1	1	1	1	1	3	4	3	5	4	4	0	1	2	2	3	2	4	4	"ExtendedProstalgia"	4	5	5	3	5	3	2	5	5	3	2	5	5	5	2	5	6	2	2	4	6	2	2	5	1	1	4	NA	NA	3	3	4	1	2	0	2	3	3	4	4	4	1	2	2	1	4	2020-11-08	2020-12-01 18:03:00	12	"Sunday"	2.8	1.5	3.33	4.33
"1102"	1	1	3	4	1	1	3	3	3	4	1	1	1	1	1	1	1	1	1	2	4	3	2	4	2	3	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	2	2	2	3	6	1	1	2	4	6	5	2	2	6	4	5	3	1	4	2	6	2	2	4	5	5	3	NA	NA	2	0	0	2	0	3	4	3	3	4	4	4	1	1	1	1	4	2020-11-08	2020-12-01 18:07:00	12	"Sunday"	2.4	1.1	3	3
"1048"	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	3	1	1	1	1	1	2	2	0	0	0	0	0	0	0	0	"ExtendedProstalgia"	6	6	6	3	6	5	2	5	4	3	3	6	6	2	2	5	5	4	2	4	5	3	3	5	2	2	5	NA	NA	0	0	0	1	1	1	1	1	0	2	2	1	1	2	2	2	3	2020-11-08	2020-12-01 18:08:00	12	"Sunday"	1	1.7	1	1.67
"1073"	1	2	1	2	3	2	1	1	1	3	4	4	3	3	3	3	4	4	2	3	2	3	4	2	3	3	0	0	0	1	0	1	6	2	"ExtendedProstalgia"	3	5	3	3	6	3	6	6	6	2	2	6	6	2	3	6	6	2	2	3	5	2	2	1	2	6	3	NA	NA	1	1	2	2	1	0	2	3	0	4	2	3	3	2	2	1	3	2020-11-08	2020-12-01 18:11:00	12	"Sunday"	1.7	3.3	3	2.67
"1005"	3	1	5	1	1	1	2	1	1	1	5	5	5	5	5	5	NA	5	1	5	5	3	1	1	1	2	0	0	0	5	0	4	10	5	"ExtendedProstalgia"	6	5	5	3	5	6	2	7	7	1	1	7	7	1	6	7	7	1	1	6	7	1	1	3	4	4	4	NA	NA	0	0	1	1	1	1	NA	4	4	3	4	4	3	2	2	1	4	2020-11-08	2020-12-01 18:14:00	12	"Sunday"	1.7	4.56	3	1.33
"1038"	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	3	4	3	2	1	1	1	1	1	NA	0	0	0	0	0	2	9	2	"ExtendedProstalgia"	4	4	3	3	3	3	1	5	5	1	1	4	4	3	3	5	5	3	2	1	5	1	1	3	4	5	4	NA	NA	2	2	1	1	1	1	3	4	3	3	4	3	3	2	2	2	3	2020-11-08	2020-12-01 18:16:00	12	"Sunday"	1	2.5	1	1
"1083"	1	1	2	1	1	1	1	2	1	1	3	3	4	4	2	4	3	3	4	4	2	2	1	1	1	1	10	10	10	10	10	10	6	2	"ExtendedProstalgia"	6	7	6	3	6	5	7	7	7	1	1	7	7	1	1	7	7	1	1	7	7	1	1	5	7	7	7	NA	NA	1	1	1	2	2	2	2	2	3	3	3	4	3	2	1	1	4	2020-11-08	2020-12-01 18:18:00	12	"Sunday"	1.2	3.4	1.67	1
"1043"	NA	1	1	1	NA	1	1	1	1	1	3	3	4	4	4	3	3	1	3	3	1	1	1	1	1	2	0	0	0	0	0	0	4	1	"ExtendedProstalgia"	4	5	5	3	6	4	7	7	7	1	1	4	4	4	1	6	7	4	1	6	7	2	2	4	4	4	4	NA	NA	2	2	1	3	2	1	3	3	3	3	3	2	3	2	1	1	3	2020-11-08	2020-12-01 18:18:00	12	"Sunday"	1	3.1	1	1.33
"1013"	2	2	4	1	1	1	3	2	2	2	3	3	3	3	2	3	4	3	3	3	3	3	1	2	3	2	0	9	0	9	0	10	10	4	"ExtendedProstalgia"	3	2	3	3	2	1	3	5	2	3	4	6	5	4	3	3	3	5	5	5	4	3	4	5	5	5	5	NA	NA	2	1	1	1	1	1	3	3	3	3	3	3	3	3	3	2	2	2020-11-08	2020-12-01 18:21:00	12	"Sunday"	2	3	2.33	2.33
"1035"	1	1	1	1	1	1	1	1	1	1	2	3	5	5	4	4	5	4	4	4	1	2	1	1	1	1	0	0	0	0	0	0	10	5	"ExtendedProstalgia"	5	6	5	3	5	4	3	5	5	4	4	5	4	3	3	5	6	4	4	5	6	3	2	5	5	5	6	NA	NA	2	3	2	3	3	4	3	4	4	4	4	4	3	3	3	2	3	2020-11-08	2020-12-01 18:22:00	12	"Sunday"	1	4	1.33	1
"1031"	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	5	6	5	3	6	3	3	5	4	3	3	5	5	3	6	5	6	5	3	4	5	5	4	5	2	2	4	NA	NA	0	0	0	2	1	2	0	0	1	1	1	1	3	1	1	1	4	2020-11-08	2020-12-01 18:23:00	12	"Sunday"	1	1.5	1	1
"1050"	1	1	2	3	2	1	1	1	1	2	3	4	5	5	5	5	4	5	5	5	2	1	1	1	1	1	0	0	0	0	0	0	10	1	"ExtendedProstalgia"	7	4	7	3	7	7	6	7	7	1	1	7	7	1	1	7	7	1	1	7	7	1	1	7	7	7	7	NA	NA	2	2	2	4	4	2	4	4	4	4	4	4	3	1	1	1	4	2020-11-08	2020-12-01 18:23:00	12	"Sunday"	1.5	4.6	1.33	1
"1053"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	1	4	1	1	1	1	1	1	1	0	0	0	4	0	5	5	3	"ExtendedProstalgia"	3	4	3	3	3	1	5	5	5	3	3	3	3	4	2	2	6	5	2	5	5	3	3	2	4	4	3	NA	NA	3	3	3	2	2	2	3	3	3	4	4	4	3	2	2	2	3	2020-11-08	2020-12-01 18:26:00	12	"Sunday"	1	2.2	1	1
"1058"	1	1	1	3	1	1	1	1	1	1	3	1	4	1	1	1	1	1	2	3	1	2	5	3	1	1	0	0	0	1	0	0	0	2	"ExtendedProstalgia"	5	6	5	3	6	2	2	2	2	4	6	6	6	2	3	7	7	1	7	1	1	7	7	3	4	4	5	NA	NA	0	0	0	0	0	1	1	0	0	0	1	1	1	2	4	4	2	2020-11-08	2020-12-01 18:27:00	12	"Sunday"	1.2	1.8	2.67	1.67
"1101"	2	1	2	1	1	1	1	1	1	1	4	4	3	4	4	4	4	4	4	4	1	2	2	3	1	1	0	0	0	0	0	0	9	4	"ExtendedProstalgia"	5	5	5	3	4	3	3	5	5	3	3	5	5	3	3	6	6	2	2	4	5	3	2	1	6	6	1	NA	NA	1	0	0	0	0	0	3	3	3	3	3	3	2	2	3	2	3	2020-11-08	2020-12-01 18:27:00	12	"Sunday"	1.2	3.9	1.67	1.67
"1024"	3	2	2	2	3	3	2	2	2	2	3	3	3	3	2	3	3	3	3	3	2	2	3	2	2	2	0	0	0	1	0	1	7	1	"ExtendedProstalgia"	5	5	5	3	4	4	1	4	4	4	4	4	4	4	4	5	5	2	3	4	4	4	4	4	4	4	4	NA	NA	1	1	1	1	1	4	4	4	4	4	4	3	2	2	2	2	2	2020-11-08	2020-12-01 18:30:00	12	"Sunday"	2.3	2.9	2.33	2
"1023"	3	2	3	1	1	1	1	1	1	3	3	4	3	3	4	4	3	4	5	4	2	3	1	1	1	1	0	0	0	0	0	0	1	5	"ExtendedProstalgia"	5	4	5	3	4	7	3	2	2	NA	3	5	5	6	6	5	6	3	2	1	1	6	6	4	7	7	5	NA	NA	3	3	2	3	3	3	4	4	4	4	4	4	1	2	4	4	2	2020-11-08	2020-12-01 18:31:00	12	"Sunday"	1.7	3.7	2	1
"1002"	4	4	4	1	1	1	1	1	1	1	3	3	3	1	1	4	4	4	3	3	1	4	1	5	4	4	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	7	7	7	3	7	7	7	7	7	1	1	7	7	1	1	6	7	1	1	7	7	1	1	5	7	5	2	NA	NA	2	0	0	2	2	0	1	2	1	1	4	4	2	3	3	2	3	2020-11-08	2020-12-01 18:36:00	12	"Sunday"	1.9	2.9	2	4.33
"1110"	1	1	3	2	1	1	3	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	3	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	5	3	5	3	3	3	5	5	5	3	3	4	3	3	3	5	5	3	3	3	3	5	5	3	2	2	2	NA	NA	2	2	2	3	3	3	3	3	3	3	3	3	2	3	3	3	2	2020-11-08	2020-12-01 18:36:00	12	"Sunday"	1.6	3	3	1.67
"1098"	2	2	2	4	2	2	1	1	2	3	2	3	2	2	1	2	3	1	3	3	2	1	2	3	4	2	1	1	2	10	2	10	10	1	"ExtendedProstalgia"	5	5	5	3	4	5	7	6	6	2	2	6	6	2	2	7	7	2	2	7	7	2	2	3	4	4	3	NA	NA	1	1	1	1	1	1	3	3	3	3	3	3	4	2	2	2	3	2020-11-08	2020-12-01 18:38:00	12	"Sunday"	2.1	2.2	1.67	3
"1052"	2	3	1	1	2	1	2	4	1	1	1	1	3	3	1	3	1	3	3	1	1	4	1	1	1	1	0	0	0	0	0	0	0	2	"ExtendedProstalgia"	7	7	7	3	7	7	7	7	7	2	1	5	6	6	1	7	6	7	1	7	7	1	1	4	3	5	5	NA	NA	2	1	1	2	2	0	4	3	3	2	1	2	3	2	1	1	4	2020-11-08	2020-12-01 18:40:00	12	"Sunday"	1.8	2	2	1
"1020"	1	1	1	1	2	1	4	4	NA	1	NA	1	2	1	1	2	2	1	1	2	2	1	1	2	2	2	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	5	2	2	3	6	3	6	6	5	3	2	6	1	5	2	5	3	5	4	6	6	2	2	1	5	2	2	NA	NA	3	2	3	2	3	2	4	4	4	4	4	3	2	4	3	2	2	2020-11-08	2020-12-01 18:40:00	12	"Sunday"	1.78	1.44	1.33	2
"1041"	1	1	1	1	2	1	1	1	1	1	4	4	1	1	3	3	1	1	4	3	3	4	1	3	1	1	0	0	0	2	2	2	5	1	"ExtendedProstalgia"	6	3	6	3	6	6	6	7	7	1	1	7	6	6	2	6	6	6	1	6	6	1	1	2	2	2	5	NA	NA	2	2	1	1	1	1	2	1	1	1	3	2	2	3	2	3	4	2020-11-08	2020-12-01 18:41:00	12	"Sunday"	1.1	2.5	2.67	1.67
"1109"	2	1	1	2	1	2	1	1	1	2	4	5	5	4	5	5	4	4	5	4	4	1	1	1	1	1	0	0	0	0	0	0	0	2	"ExtendedProstalgia"	5	6	5	3	6	3	6	7	7	1	1	5	5	4	3	5	7	3	2	6	7	1	1	7	3	5	7	NA	NA	2	3	3	3	4	3	2	2	3	2	3	4	4	3	2	2	3	2020-11-08	2020-12-01 18:44:00	12	"Sunday"	1.4	4.5	2	1
"1040"	2	3	2	1	1	2	1	2	2	2	4	1	2	4	2	2	1	4	2	4	2	1	4	1	2	2	1	1	1	1	1	1	1	1	"ExtendedProstalgia"	3	4	5	5	4	4	3	4	4	5	5	5	5	5	5	4	5	5	6	4	3	5	5	7	2	1	3	NA	NA	0	0	0	4	4	3	0	0	0	4	4	4	4	1	1	1	4	2020-11-08	2020-12-01 18:48:00	12	"Sunday"	1.8	2.6	2.33	1.67
"1032"	3	2	2	1	1	1	1	1	1	1	5	5	5	4	3	4	4	4	5	5	2	3	3	1	1	2	0	0	0	0	0	0	2	1	"ExtendedProstalgia"	3	6	7	3	5	6	6	7	7	1	1	6	7	1	1	7	7	1	1	6	7	1	1	4	7	7	1	NA	NA	1	0	2	0	0	3	0	3	3	4	4	4	4	2	3	1	2	2020-11-08	2020-12-01 18:50:00	12	"Sunday"	1.4	4.4	2.67	1.33
"1064"	2	1	2	3	2	1	1	1	1	2	1	3	1	1	1	1	2	2	1	2	2	2	1	2	3	3	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	5	5	4	5	4	5	5	5	5	4	6	3	4	4	5	6	5	5	4	5	4	5	2	4	2	3	3	NA	NA	0	0	1	0	1	0	1	0	2	3	1	2	2	3	3	3	1	2020-11-08	2020-12-01 18:52:00	12	"Sunday"	1.6	1.5	1.67	2.67
"1021"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	0	0	0	0	0	0	5	1	"ExtendedProstalgia"	6	7	6	3	6	5	6	6	6	1	1	5	6	1	1	6	7	2	1	4	6	4	1	5	4	3	5	NA	NA	2	1	2	2	2	1	2	1	1	2	2	2	3	2	3	1	3	2020-11-08	2020-12-01 18:55:00	12	"Sunday"	1	3	1	1
"1014"	1	2	2	1	1	1	1	1	1	1	3	3	4	4	3	3	3	4	2	1	1	2	1	1	1	1	0	0	0	3	0	2	4	1	"ExtendedProstalgia"	6	6	7	3	5	5	6	6	6	2	1	6	6	2	2	6	7	2	2	6	6	2	2	4	3	3	4	NA	NA	1	1	1	1	1	1	2	2	2	3	3	2	4	2	2	2	4	2020-11-08	2020-12-01 18:57:00	12	"Sunday"	1.2	3	1.33	1
"1090"	1	1	1	1	1	1	1	1	1	1	5	2	5	4	4	4	5	4	4	5	1	1	1	1	1	1	0	1	0	2	0	1	10	2	"ExtendedProstalgia"	5	6	5	3	4	3	3	5	6	3	3	5	4	3	3	6	6	3	6	5	4	3	3	5	2	2	7	NA	NA	2	1	1	1	1	1	4	4	3	3	3	4	3	3	3	3	3	2020-11-08	2020-12-01 19:00:00	12	"Sunday"	1	4.2	1	1
"1026"	1	3	2	1	2	1	3	1	1	3	5	1	2	5	4	3	4	4	3	4	2	1	5	1	1	1	0	0	0	0	0	0	6	2	"ExtendedProstalgia"	3	4	2	3	1	5	1	4	2	5	4	6	6	1	4	3	4	6	1	4	6	2	5	1	4	5	2	NA	NA	2	3	1	0	0	4	3	2	1	1	1	1	1	4	2	3	1	2020-11-08	2020-12-01 19:00:00	12	"Sunday"	1.8	3.5	2.67	1
"1094"	1	1	1	1	2	1	1	1	1	1	3	3	3	3	3	2	3	3	3	3	1	1	1	1	1	1	0	0	0	2	0	2	5	4	"ExtendedProstalgia"	5	4	5	3	5	3	3	6	6	2	2	5	5	3	3	5	5	3	3	6	6	2	2	1	5	5	1	NA	NA	3	2	2	0	0	3	3	3	3	3	3	3	3	2	2	2	3	2020-11-08	2020-12-01 19:01:00	12	"Sunday"	1.1	2.9	1	1
"1044"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	4	4	4	3	4	3	2	1	1	1	1	1	0	0	0	1	0	1	1	2	"ExtendedProstalgia"	6	6	6	3	5	3	5	6	6	2	2	6	6	2	2	5	6	2	2	6	6	2	2	5	1	1	5	NA	NA	2	2	1	3	3	2	3	3	2	3	3	3	3	2	2	2	3	2020-11-08	2020-12-01 19:01:00	12	"Sunday"	1	3.4	1.33	1
"1077"	1	1	3	2	1	1	1	1	1	1	3	1	2	1	2	2	2	2	2	1	2	3	1	1	1	1	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	2	4	5	3	6	6	6	6	5	1	1	6	5	2	3	7	7	1	1	6	6	3	3	2	4	5	1	NA	NA	3	3	1	2	3	1	4	3	2	3	4	2	3	2	2	2	3	2020-11-08	2020-12-01 19:01:00	12	"Sunday"	1.3	1.8	2	1
"1046"	1	1	1	1	1	1	1	1	1	1	3	3	2	2	1	2	2	3	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	"ExtendedProstalgia"	6	6	6	3	5	5	4	6	6	1	1	6	6	1	1	7	7	2	1	4	5	4	4	6	5	5	6	NA	NA	2	1	2	2	2	2	2	2	3	3	3	2	2	2	2	2	3	2020-11-08	2020-12-01 19:02:00	12	"Sunday"	1	2	1	1
"1066"	1	2	2	1	2	1	2	2	3	2	3	4	3	4	4	4	3	5	1	3	2	2	2	1	2	2	0	0	0	8	0	10	10	3	"ExtendedProstalgia"	6	6	7	3	7	7	5	7	7	1	1	6	6	2	1	6	6	1	1	4	7	1	1	5	5	5	6	NA	NA	2	3	1	2	1	0	3	2	3	4	3	1	4	1	3	4	3	2020-11-08	2020-12-01 19:02:00	12	"Sunday"	1.8	3.4	2	1.67
"1105"	1	1	1	1	1	1	1	1	1	1	3	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	7	6	6	2	5	5	7	7	7	1	1	6	6	1	1	6	6	1	1	6	6	1	1	5	2	2	5	NA	NA	1	2	1	1	1	2	2	3	3	3	3	3	4	2	2	1	4	2020-11-08	2020-12-01 19:07:00	12	"Sunday"	1	3.1	1	1
"1108"	1	1	1	1	1	1	4	1	1	1	2	2	2	3	2	2	3	3	3	2	3	2	1	1	1	1	0	0	0	0	0	0	2	4	"ExtendedProstalgia"	5	5	5	3	6	2	6	6	6	3	3	6	4	6	2	5	5	3	3	6	3	5	5	5	1	1	4	NA	NA	1	1	1	1	1	0	3	3	3	2	3	4	2	3	3	2	2	2020-11-08	2020-12-01 19:08:00	12	"Sunday"	1.3	2.4	2	1
"1061"	1	1	1	1	1	1	1	1	1	1	5	2	4	5	5	5	5	5	5	5	1	1	1	1	1	1	0	0	0	0	0	2	5	5	"ExtendedProstalgia"	7	7	7	3	7	7	6	7	7	1	1	7	7	1	1	7	7	1	1	7	7	1	1	7	5	5	7	NA	NA	2	3	3	4	4	4	4	4	4	4	4	4	3	1	1	1	4	2020-11-08	2020-12-01 19:13:00	12	"Sunday"	1	4.6	1	1
"1086"	1	1	1	1	1	1	1	1	1	1	3	3	4	4	5	5	5	4	5	4	1	1	1	1	1	1	0	0	0	0	0	0	0	5	"ExtendedProstalgia"	7	6	6	3	6	3	6	6	6	1	1	5	4	5	2	5	6	4	2	2	6	2	2	4	5	6	3	NA	NA	3	2	2	1	1	2	3	3	3	3	3	3	3	1	1	1	4	2020-11-08	2020-12-01 19:27:00	12	"Sunday"	1	4.2	1	1
"1036"	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	3	2	1	2	3	1	1	1	1	1	1	0	0	0	0	0	0	1	1	"ExtendedProstalgia"	5	5	6	3	5	6	6	6	6	1	1	5	5	2	1	5	5	2	1	4	7	1	1	7	3	5	7	NA	NA	0	1	0	0	1	0	2	2	1	3	3	4	4	3	2	1	4	2020-11-08	2020-12-01 19:29:00	12	"Sunday"	1	2.1	1	1
"1054"	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	3	2	3	4	1	1	1	1	1	1	0	0	0	0	0	0	0	0	"ExtendedProstalgia"	7	7	7	3	6	5	7	7	7	1	1	6	6	1	1	7	4	1	1	7	7	1	1	4	7	6	5	NA	NA	1	3	1	3	3	2	1	2	1	2	2	2	4	2	2	1	4	2020-11-08	2020-12-01 19:38:00	12	"Sunday"	1	2.5	1	1
"1057"	1	1	1	1	1	1	1	1	2	1	2	3	3	2	3	3	3	4	3	3	1	2	1	1	1	1	0	0	0	0	0	0	2	0	"ExtendedProstalgia"	7	7	7	3	NA	7	7	7	7	1	1	5	5	3	3	5	6	2	2	5	6	2	2	4	2	2	5	NA	NA	1	0	0	1	1	1	2	2	1	2	3	3	3	2	2	2	3	2020-11-08	2020-12-01 19:40:00	12	"Sunday"	1.1	2.9	1.33	1
"1016"	1	1	2	1	1	1	1	1	1	1	4	1	1	2	1	2	1	2	3	3	1	1	1	1	1	1	0	0	0	0	0	0	0	1	"ExtendedProstalgia"	5	5	3	3	6	5	1	5	3	5	5	6	6	2	3	2	3	6	5	1	1	7	7	5	3	3	6	NA	NA	0	0	0	0	0	0	1	2	1	2	2	3	3	2	2	2	3	2020-11-08	2020-12-01 19:46:00	12	"Sunday"	1.1	2	1	1
"1078"	5	5	1	1	5	3	1	5	5	5	1	2	1	5	1	1	1	1	1	3	5	5	4	NA	5	5	0	0	0	9	0	8	10	0	"ExtendedProstalgia"	7	7	7	3	7	1	7	7	7	1	1	7	7	1	1	6	7	1	1	7	7	1	1	1	7	7	1	NA	NA	1	0	1	1	1	1	4	4	4	4	4	4	4	1	1	1	4	2020-11-08	2020-12-01 19:49:00	12	"Sunday"	3.6	1.7	4.67	5
"1100"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	"ExtendedProstalgia"	7	7	7	3	7	7	7	7	7	1	1	6	6	1	1	6	7	1	1	7	7	1	1	1	7	7	1	NA	NA	0	2	2	2	2	2	2	2	2	4	4	2	4	1	1	1	4	2020-11-08	2020-12-01 19:59:00	12	"Sunday"	1	1	1	1
"1069"	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	2	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	2	0	"ExtendedProstalgia"	5	4	3	3	4	4	5	5	5	4	3	5	5	4	4	5	6	5	3	4	5	4	4	2	2	3	1	NA	NA	2	2	2	3	3	2	0	1	1	2	2	2	1	3	2	2	3	2020-11-08	2020-12-01 20:13:00	12	"Sunday"	1	2	1	1
"1071"	4	1	3	2	2	2	3	3	2	3	3	2	3	3	3	1	1	4	1	3	1	3	3	2	2	3	0	0	0	0	0	1	3	1	"ExtendedProstalgia"	3	5	5	3	5	5	6	5	6	3	2	5	2	3	2	6	6	5	2	6	6	3	2	5	3	4	5	NA	NA	2	3	1	1	2	3	0	1	1	3	3	3	1	2	2	1	3	2020-11-08	2020-12-01 20:15:00	12	"Sunday"	2.5	2.4	2.33	2.33
"1003"	1	1	1	1	1	1	1	1	1	1	3	1	3	3	2	2	2	2	2	3	1	1	1	1	1	1	0	0	0	0	0	0	2	1	"ExtendedProstalgia"	3	3	5	3	4	2	6	5	5	3	3	5	5	3	3	3	5	5	4	5	5	3	3	4	2	2	4	NA	NA	2	2	1	1	1	2	3	2	2	2	2	2	3	2	2	2	3	2020-11-08	2020-12-01 20:17:00	12	"Sunday"	1	2.3	1	1
"1099"	2	2	5	5	2	2	NA	2	2	2	4	4	4	4	4	4	4	4	1	NA	4	5	4	3	4	3	4	0	0	0	5	0	6	1	"ExtendedProstalgia"	5	6	5	5	7	6	5	6	6	3	3	5	4	5	1	7	6	1	1	4	5	3	3	7	5	6	3	NA	NA	3	3	4	4	NA	3	2	4	1	4	4	3	3	2	2	3	1	2020-11-08	2020-12-01 20:31:00	12	"Sunday"	2.67	3.67	4.33	3.33
